episode,reward,avg_100
382,-188.3145945497798,-182.18864073046595
383,-178.4758357085355,-182.11435463182434
384,-187.16825130670932,-182.16333451704668
385,-184.42325226761852,-182.22825516515516
386,-185.87319419931072,-182.22398651119408
387,-179.03312443748453,-182.1814248861326
388,-176.86647166417384,-182.12474030905545
389,-173.94223789641572,-182.04245160303861
390,-183.53937309379825,-182.01325709339875
391,-176.65911111351585,-182.0480574406246
392,-182.7375439865282,-182.01113542978393
393,-183.52107518318823,-182.01348086733014
394,-173.0009865326367,-182.0221194294653
395,-173.0246649225704,-181.87472698863164
396,-175.10581425690856,-181.87899088980012
397,-176.24294731784417,-181.82585937894947
398,-183.16471904412856,-181.78367118929236
399,-180.54625337414086,-181.7813221610756
400,-187.86684613176539,-181.82974698539735
401,-182.69932207276563,-181.79801718616716
402,-182.73240363520384,-181.7854221112115
403,-183.76394614791704,-181.78145688628734
404,-186.14966583426641,-181.89146342408995
405,-182.6164840290099,-181.90928228885556
406,-183.04879411613837,-181.92994731951833
407,-187.22234702659495,-181.9924841797262
408,-180.66894041628132,-181.983364639012
409,-185.99874157174537,-182.07898971550748
410,-188.1201725897913,-182.08224656828028
411,-184.5609005520056,-182.18381766875297
412,-188.46412465248088,-182.22971676296254
413,-176.24775334585343,-182.21621352851483
414,-185.6697255299933,-182.2327734647001
415,-179.20952891697016,-182.18291679195718
416,-187.749559950287,-182.26182093248914
417,-187.65577630536228,-182.27256189305248
418,-179.36731768866358,-182.25780533891574
419,-188.20665779789022,-182.28736167107414
420,-182.12617875407838,-182.24717056390872
421,-186.9530575439199,-182.2476332780327
422,-179.7946746720858,-182.2881270840556
423,-181.8484946263525,-182.24374011214275
424,-183.82519468603502,-182.19878934500545
425,-184.66845408431385,-182.22400371336786
426,-180.91521047080622,-182.183724232706
427,-182.2267062018299,-182.2212889628646
428,-180.51877132370234,-182.20061064224024
429,-176.98516470575458,-182.10591410782598
430,-185.59838177815607,-182.2156443221151
431,-183.8106071903354,-182.25669202063438
432,-175.5858424858943,-182.1960722754243
433,-183.5515547588603,-182.27328290697034
434,-180.13219781347826,-182.25132175783284
435,-186.75074866490397,-182.34689207310097
436,-178.61078680801612,-182.31968103649558
437,-176.66311029835904,-182.32127101885138
438,-182.61505213235884,-182.30775406596055
439,-173.78691535910903,-182.1917570478781
440,-179.42106332784226,-182.10121485220276
441,-187.20166851579458,-182.1872723856973
442,-187.43687425172155,-182.31807626790373
443,-183.03250605872017,-182.36428186872672
444,-185.14780658778363,-182.3365871101911
