episode,reward,avg_100
150,-193.50874020809604,-189.37716099271097
151,-185.56818508553255,-189.3069980176432
152,-185.29385180111157,-189.20509975389592
153,-192.2718036025311,-189.23640465932334
154,-194.34768854485628,-189.23446299060183
155,-179.51260650995422,-189.16800184855418
156,-194.4739704982804,-189.28452348460112
157,-188.39394058527006,-189.35146292266435
158,-181.678298221907,-189.24489688043104
159,-189.101183587496,-189.36158949241988
160,-191.21510252071275,-189.48881523168532
161,-195.22316605755023,-189.48782801059141
162,-188.6433030523533,-189.50156918401095
163,-192.79755671675443,-189.47135743835508
164,-191.33130760465428,-189.57234346952166
165,-192.88319541034016,-189.6385185080087
166,-194.48340228045402,-189.68982913113973
167,-188.80969734769945,-189.72458436857124
168,-191.62474912816435,-189.80012738602974
169,-187.94225422519983,-189.73450476630262
170,-188.71602423651154,-189.75130026418935
171,-196.1560454125064,-189.78398235623078
172,-188.14278480962366,-189.7704650699399
173,-184.601019732216,-189.7765958087959
174,-187.9143315087792,-189.7256906972272
175,-195.28591822369793,-189.86936671388685
176,-181.09168838194498,-189.7343873614469
177,-180.40445398591018,-189.66394809293982
178,-195.22087980184696,-189.74428708616333
179,-193.53911210611489,-189.8146061241772
180,-182.43292549774273,-189.77745033775903
181,-191.44724274407628,-189.7320170686804
182,-192.97075134613698,-189.74820585717524
183,-192.39098316561928,-189.79251675615572
184,-194.767406960944,-189.83595626358917
185,-193.22493944769263,-189.8171783581316
186,-174.16721378254587,-189.63190164929694
187,-190.49877719773093,-189.67132319227207
188,-192.4918706637563,-189.71841156763887
189,-192.2332985646098,-189.75572327707314
190,-195.22442917510452,-189.79078965937035
191,-195.44900251797876,-189.8116477853308
192,-189.02430623129334,-189.85587563411812
193,-188.6892224752454,-189.84835697615307
194,-185.01449486407157,-189.80682810648005
195,-186.45234134985785,-189.77970104796572
196,-189.23626603915542,-189.7777215108328
197,-190.4941328262354,-189.86823888340024
198,-191.30683705441857,-189.89687207598595
199,-192.45970216122436,-189.86296046785847
200,-182.65068599583927,-189.7631254951527
201,-189.46337891427893,-189.73905239437627
202,-196.0719968367471,-189.78743305268839
203,-184.525373492713,-189.69080821974384
204,-191.97235149009722,-189.78528793838984
205,-184.76519139993525,-189.69996194408552
206,-192.73073139880552,-189.74131479910534
207,-191.25811038044523,-189.74243437157205
208,-189.00858462037326,-189.69971754885788
209,-187.8424389703473,-189.7325738535919
210,-191.0504216294595,-189.70524480906053
211,-191.82437892128635,-189.72306481248168
212,-191.1373547540351,-189.79492622822104
213,-192.89614298172904,-189.90225155460382
214,-178.6579922701147,-189.81662196660528
215,-188.3836245698458,-189.84434795966038
216,-192.45924893271263,-189.8473607098421
217,-184.11884223897133,-189.85878687879034
218,-190.7683817578522,-189.86493919415253
219,-189.22626969092792,-189.86944313230677
220,-191.28488143369248,-189.8374548771868
221,-175.9373189018111,-189.67307042417747
222,-189.4045117569442,-189.6392552875401
223,-189.15145606592162,-189.60050268790982
224,-191.2322289752589,-189.55548520229058
225,-191.02424315990723,-189.58828262622046
226,-193.275465692201,-189.60206783195267
227,-195.69701777546962,-189.6379689294987
228,-193.55003653641933,-189.6539813413773
229,-181.31676435158747,-189.56554651785606
230,-194.92053835567495,-189.60774922040943
231,-185.3169481612517,-189.51236247135677
232,-191.8612707466023,-189.59985506934797
233,-192.12323856255338,-189.60404733171788
234,-194.14067273281026,-189.58454687441701
235,-189.1691447351217,-189.5572873994159
236,-186.50669414577973,-189.49307298383366
237,-184.7719242703548,-189.41999611805065
238,-189.95661534645757,-189.4589294176612
239,-184.35500414787847,-189.42103936335764
240,-179.5238007854522,-189.40179310919663
241,-179.49495559454118,-189.29156741177994
242,-194.02429830563537,-189.3459469944429
243,-188.385759718992,-189.3143017344294
244,-184.62014123994783,-189.24292599264663
245,-192.9921861252627,-189.2808388544722
246,-179.70002119072075,-189.1656429276023
247,-194.5971228690128,-189.27008730032318
248,-193.60669277372165,-189.31383678822564
249,-188.11875944239696,-189.31023620399412
250,-193.98457854793668,-189.31499458739253
251,-191.23901050806523,-189.37170284161783
252,-195.06695476157918,-189.46943387122255
253,-180.3607521409633,-189.35032335660685
254,-188.3016289939514,-189.2898627610978
255,-185.57135767759848,-189.35045027277425
256,-181.56190963939386,-189.22132966418536
257,-191.3803927189851,-189.25119418552248
258,-191.00381069293522,-189.34444931023273
259,-194.00369669923427,-189.39347444135012
