episode,reward,avg_100
108,-111.27668428513505,-149.77484617606677
109,-152.77062397551052,-149.36767621296002
110,-86.04500466600511,-148.26195156036928
111,-113.2038220027916,-147.61892371877764
112,-118.52717309204526,-146.95498504681163
113,-172.6770782722106,-146.9995855217631
114,-45.122716677025906,-145.92622134903795
115,-131.05790780301555,-145.98531847734884
116,-31.95394857130121,-144.65912501684682
117,-91.21866145342665,-143.68794884980846
118,-116.36656319847405,-143.05514995234392
119,-146.4176422489154,-142.69563646189548
120,-138.56822567560968,-142.4365443425254
121,-31.041106492237574,-141.04244453097994
122,-30.39312349784594,-139.87217644813035
123,-39.54859392413715,-138.61984054087165
124,-154.6326296721216,-138.63699513472676
125,-161.79166088996072,-138.6453382246276
126,-142.6045304185107,-138.42347470754905
127,-130.72346762655755,-137.91617918656456
128,-162.7935363729366,-138.2166039283037
129,-74.08846148786098,-137.2470261812563
130,-134.51676945798695,-136.8052178374106
131,-121.98306398940333,-136.50862954005163
132,-149.73487480785428,-136.41261292978837
133,-29.276234910903106,-135.18809314009278
134,-142.79388894033036,-134.92955047323593
135,-150.6156535766861,-134.52719020903146
136,-59.80239162902653,-133.51428617822165
137,-67.11585284621576,-132.26901540760056
138,-122.17936931778468,-131.74152945756276
139,-59.872385512989034,-130.84811564914455
140,-126.2391181638905,-130.3095825107816
141,-83.0004395782413,-129.57620943822462
142,-14.91651227303165,-128.2357111771911
143,-74.87134138420267,-127.17527895408044
144,-7.640532302350792,-125.59039761599702
145,-92.09266713599544,-125.00891601929833
146,-142.42044570763704,-124.73390543788172
147,-116.43428331208862,-124.20453007385169
148,-62.135787863806115,-123.2017881399137
149,-140.50302770425972,-123.00186707753176
150,-143.02757018245683,-122.53387956698239
151,-139.02163521105012,-122.34088020668997
152,-137.31291865370892,-122.1225964596765
153,-84.45464036009413,-121.50316981062493
154,-66.44723931306946,-120.66698531510099
155,-58.89978268702822,-119.5853963614534
156,-140.05776351558444,-119.48447855416045
157,-50.320019975389684,-118.44562716689346
158,-30.904067155681012,-116.99979295924723
159,-43.365196044257424,-115.98889968613476
160,-69.41802005500652,-115.46567307269905
161,7.575828603588427,-113.65716979334051
162,-143.29391675088164,-113.57082522654409
163,-9.34837683032482,-112.16490457146055
164,-12.868784716408062,-111.0834383636057
165,-10.698758258854772,-109.49988865572615
166,-146.4616737107414,-109.32093114053967
167,8.237218828349675,-107.72537430914603
168,-42.38581323878698,-106.81593405905089
169,-114.61173674010405,-106.8178988242098
170,-67.7006206412349,-106.09697204383983
171,-91.91983866708054,-105.38127869796212
172,-48.2022406591933,-105.02951619636043
173,-141.6707539593613,-105.33105274896843
174,-118.10182768896672,-104.74053278091249
175,-17.542900953190347,-103.41637393685441
176,-104.81954063247073,-102.94725387957253
177,-135.769294782189,-103.15476983629222
178,59.84986283670236,-101.24160757513404
179,-66.14052746883475,-100.14812137619376
180,58.049160517254315,-98.70579101582047
181,-7.273585238660853,-97.72620448724085
182,-105.81204163299259,-97.25582830404645
183,-7.787049272683218,-95.77088276538869
184,-68.24794686928992,-94.92427024010081
185,19.562509660167272,-93.99726214877248
186,7.3079191365666984,-92.4241667182686
187,14.80964459617881,-90.8997367447227
188,-83.25005604102341,-90.21858771366188
189,29.632444063005074,-88.47165079195169
190,-37.166580924321146,-87.31598138305746
191,-33.86112189799696,-86.19425669010712
192,5.590481418884302,-84.53418939947728
193,-85.18555028569914,-84.1692426049934
194,-71.68972953457096,-83.2141794332054
195,-13.957220443893018,-81.8973623323848
196,-135.2664151243889,-82.44073778513602
197,4.94123151936526,-81.14461411408259
198,-115.60066891332258,-80.7027220913516
