episode,reward,avg_100
239,-117.69750421691572,-148.1188942947155
240,-132.38004405488104,-147.71681796036674
241,-140.54950302616115,-147.53339980023193
242,-160.58628508600387,-147.4349924928235
243,-138.65053822483353,-147.18302548213939
244,-111.37903671629915,-147.05732359135945
245,-132.794193625528,-146.7916001907294
246,-145.78252265696614,-146.59065147490276
247,-112.4299231895244,-146.0396532891598
248,-121.76146867939823,-145.6374997465112
249,-144.19142734742803,-145.36350465088896
250,-115.8380529079874,-144.6775484584336
251,-108.64570253194091,-144.03481235595132
252,-109.89130580846351,-143.87113920277295
253,-151.35740542798735,-143.788157674937
254,-103.93590196614186,-143.26520762225888
255,-119.11158145314111,-142.86630085034705
256,-114.49890622730517,-142.40577920351947
257,-156.73769274155612,-142.3322225490111
258,-116.28170642565,-141.8721470844419
259,-116.93458466530981,-141.40773554079257
260,-141.40129505649145,-141.2957983921791
261,-151.7095380284419,-141.1855813401546
262,-135.6285100963647,-140.9635928364999
263,-116.41412730167356,-140.40319899031323
264,-140.89684316088585,-140.24032898419816
265,-127.69904436159207,-139.794374764752
266,-122.39567707903095,-139.435746356776
267,-109.80268915125156,-138.7935079589201
268,-144.32994470335743,-138.72535260995465
269,-121.93930109860328,-138.3035567443223
270,-108.1709169356558,-137.70810332916287
271,-152.62433090605106,-137.73877732478223
272,-118.20682236623313,-137.32863865189285
273,-115.97633521680068,-136.9071501595744
274,-99.05882519192234,-136.71490834903275
275,-136.6964906809785,-136.36499875905957
276,-117.15834664330725,-136.365019118043
277,-158.6771408221572,-136.4225740372632
278,-121.49672790465542,-136.07063464087577
279,-109.96297631089325,-135.52746899003273
280,-138.63531001004307,-135.3429491135751
281,-156.39629861560655,-135.79703758080484
282,-154.7910999635103,-135.6220400824338
283,-130.4470566003552,-135.26660472288583
284,-108.2221468814125,-134.7204980016899
285,-98.72134489575453,-134.3267105773394
286,-139.20828054146594,-134.1206275657051
287,-109.31279312490739,-134.04461694922028
288,-150.26054152616206,-133.8971377852729
289,-108.79981371419093,-133.4218648662657
290,-161.1984130441528,-133.5920818474845
291,-120.68744048047505,-133.5096285965327
292,-151.8186958925614,-133.3827517352646
293,-134.23819742785483,-133.5350689112866
294,-112.54846598501555,-133.00223124249842
295,-121.61748777998109,-132.58352182452296
296,-109.28621098674475,-132.10059528925575
297,-118.70606630965896,-131.79540166079832
298,-129.64213978509773,-131.48381418408925
299,-111.92357873238765,-130.9998753869776
300,-103.98484354786697,-130.542848423167
301,-129.923511691338,-130.22728817708156
302,-129.70263227595663,-130.39743106371847
303,-109.53313633943303,-129.86452461112356
304,-109.62764965870349,-129.6483951831551
305,-104.20876790677673,-129.1443661156033
306,-104.39368031423894,-129.13590238094932
307,-106.32778226154828,-128.85617607886508
308,-140.5813786639514,-129.02505587350583
309,-152.19857805138977,-129.04081108835217
310,-127.17534192680601,-129.00008494987713
311,-107.5963818583147,-128.82390374400265
312,-156.64407059370424,-128.86626003440995
313,-152.04235580419626,-128.83923963114094
314,-102.24377140050319,-128.7316156644023
315,-138.16937243368642,-128.54960791452183
316,-110.52251948505231,-128.16337332142643
317,-109.91452075597368,-127.81953201735224
318,-115.82280439113043,-127.45064670915124
319,-89.50661938960755,-127.07340534879285
320,-128.2901286152147,-127.11205886028237
321,-104.2303349124237,-126.73092908111812
322,-128.2905891910728,-126.48253412366243
323,-110.40910813843449,-126.01376840429216
324,-111.52339561825781,-125.66270656340424
325,-103.34315020418141,-125.16245713114627
326,-104.10835773296165,-125.06049121201374
327,-95.99307507344528,-124.57371821802919
328,-114.99691941289841,-124.80867884194824
329,-105.62823687374052,-124.5743308852339
330,-152.1723025750029,-124.73649389810325
331,-134.06911330601744,-124.73882420003015
332,-85.35550079771924,-124.07723523570775
333,-105.59521610909172,-124.02597236564155
334,-125.23942095910444,-123.97024467711611
335,-101.68134471298654,-123.43469502982175
336,-159.42590491405304,-123.86721373013154
337,-110.2688282031004,-123.85191124034844
338,-125.41666422739206,-123.94299862620385
339,-134.6045648925286,-124.11206923295998
340,-115.52416787394,-123.94351047115059
341,-114.22985841193328,-123.68031402500829
342,-110.30017682904186,-123.17745294243866
343,-109.21560415966533,-122.88310360178696
344,-150.12435852397738,-123.27055681986374
345,-116.23240112959522,-123.10493889490441
346,-104.4569431348734,-122.6916830996835
347,-147.42243105722437,-123.04160817836053
348,-107.62549019427453,-122.90024839350929
349,-109.88345364119722,-122.55716865644698
350,-117.78140521336685,-122.57660217950077
351,-130.48896346093747,-122.79503478879074
352,-121.88139717217268,-122.91493570242783
353,-135.99194959618228,-122.76128114410976
354,-111.80673100836523,-122.83998943453201
355,-150.53581811355085,-123.1542318011361
356,-115.95612029646634,-123.16880394182773
357,-109.6026556228683,-122.69745357064085
358,-123.08974745895897,-122.76553398097393
359,-109.68638893260497,-122.69305202364689
360,-103.50867749851345,-122.3141258480671
361,-101.85248984991729,-121.81555536628186
362,-107.5516787115043,-121.53478705243326
363,-176.07496609532984,-122.13139544036983
364,-101.63499513396953,-121.73877696010067
365,-140.8483061593008,-121.87026957807775
366,-133.39551748386916,-121.9802679821261
367,-120.34888735609452,-122.08572996417455
368,-130.86380609561928,-121.95106857809718
369,-105.52314141119265,-121.78690698122307
370,-88.47884125545136,-121.58998622442103
371,-142.1771534962585,-121.48551445032312
372,-111.52728846024104,-121.4187191112632
373,-110.25771767989863,-121.36153293589418
374,-125.98937376894602,-121.6308384216644
375,-108.21921191979096,-121.34606563405252
376,-115.98304403973667,-121.3343126080168
377,-117.8594333537955,-120.92613553333318
378,-104.99117711032973,-120.76108002538993
379,-142.95164824900522,-121.09096674477104
380,-126.95266188015695,-120.97414026347218
381,-117.71738614775684,-120.5873511387937
382,-137.30393211379013,-120.4124794602965
383,-105.95876402284041,-120.16759653452132
384,-108.24782346454421,-120.16785330035265
385,-105.95849928397956,-120.2402248442349
386,-125.91992070440511,-120.1073412458643
387,-105.3240438941287,-120.0674537535565
388,-125.50048864924646,-119.81985322478737
389,-103.51849197716218,-119.76704000741707
390,-104.52158436845426,-119.20027172066007
391,-104.8329193565945,-119.04172650942128
392,-128.3504315012093,-118.80704386550775
393,-114.03385512094118,-118.60500044243861
394,-113.91209999114191,-118.61863678249988
395,-111.21450099497211,-118.51460691464978
396,-108.72170492721587,-118.5089618540545
397,-89.97829983474651,-118.22168418930539
398,-104.08931271662459,-117.96615591862069
399,-134.81180505388704,-118.19503818183566
400,-122.85757056256124,-118.38376545198257
401,-105.273648499861,-118.1372668200678
402,-103.27535070726942,-117.87299400438094
403,-104.03772912092123,-117.81803993219583
404,-103.71373576512063,-117.75890079325998
405,-111.17605425845126,-117.82857365677674
406,-135.27088591305787,-118.13734571276493
407,-106.51665143560811,-118.13923440450552
408,-103.69821252653031,-117.77040274313129
409,-119.53656245400028,-117.44378258715741
410,-105.38853621444935,-117.22591453003386
411,-117.95680437590293,-117.32951875520973
412,-102.88550460534843,-116.7919330953262
413,-120.16354845227947,-116.47314502180703
414,-112.87309833580332,-116.57943829116002
415,-91.02912855458244,-116.108035852369
416,-107.04974415577978,-116.07330809907627
417,-103.79797119237169,-116.01214260344022
418,-102.6149144655561,-115.88006370418448
419,-103.26497758814551,-116.01764728616985
420,-134.7685473368356,-116.08243147338608
421,-93.74352894924812,-115.97756341375432
422,-107.89213500945506,-115.77357887193813
423,-120.7871498267027,-115.87735928882084
424,-106.19596635011415,-115.82408499613939
425,-135.92073543918102,-116.14986084848938
426,-109.73173996418282,-116.20609467080159
427,-104.47869826198018,-116.29095090268696
428,-143.96917404132356,-116.5806734489712
429,-121.02214624831758,-116.73461254271697
430,-106.92794722290634,-116.282168989196
431,-95.82716358348377,-115.89974949197067
432,-109.8507210957214,-116.1447016949507
433,-104.07869114610072,-116.12953644532077
434,-98.5924208800592,-115.8630664445303
435,-105.59964399601976,-115.90224943736064
436,-110.99771745762388,-115.41796756279635
437,-105.78417376150661,-115.37312101838043
438,-69.45002300044136,-114.81345460611092
439,-100.87001074222702,-114.4761090646079
440,-104.89175738048493,-114.36978495967334
441,-104.43032978160525,-114.27178967337005
442,-129.6211640068727,-114.46499954514839
443,-104.17502207028743,-114.41459372425462
444,-113.8179966121711,-114.05153010513654
445,-107.29639334783373,-113.96217002731892
446,-103.55083839042558,-113.95310897987443
447,-94.06512933406347,-113.41953596264284
448,-97.0799109453474,-113.31408017015356
449,-107.20397881023659,-113.28728542184398
450,-105.07338374502469,-113.16020520716054
451,-105.97311558494077,-112.91504672840057
452,-107.05140712201883,-112.76674682789903
453,-115.07953326430595,-112.55762266458026
454,-104.4597209069192,-112.4841525635658
455,-128.52983434937434,-112.26409272592406
456,-104.66730898833248,-112.1512046128427
457,-101.2943733364513,-112.06812178997853
458,-109.01856729074618,-111.92740998829642
459,-118.68776951619404,-112.01742379413231
460,-103.5896067681992,-112.01823308682917
461,-128.5959483937877,-112.28566767226788
462,-99.37385338612746,-112.2038894190141
463,-88.63076339553132,-111.3294473920161
464,-108.10267253105891,-111.39412416598698
465,-90.71596068685257,-110.8928007112625
466,-119.5002730779552,-110.75384826720338
467,-100.68981540641408,-110.55725754770657
468,-85.25099875577246,-110.10112947430812
469,-100.73316236561514,-110.05322968385236
470,-87.31562837684035,-110.04159755506626
471,-79.14815266334354,-109.41130754673708
472,-80.79892503461689,-109.10402391248084
473,-102.14293948539112,-109.02287613053575
474,-114.21471086203215,-108.90512950146662
475,-104.08161035678253,-108.86375348583655
